i j pA nameA pA' namea cAMax cAMin cANA pB nameB pB' nameb cBMax cBMin cBNA pAB r^2
14 38 0.7103286 2 0.2896714 1 1513 617 NA 0.5686736 2 0.4313264 1 1209 917 4 0.3898324 0.003946299 
14 39 0.7103286 2 0.2896714 1 1513 617 NA 0.5046948 2 0.4953052 1 1075 1055 NA 0.3551253 0.0002213084 
14 40 0.7103286 2 0.2896714 1 1513 617 NA 0.5690141 2 0.4309859 1 1212 918 NA 0.3904409 0.003744647 
14 41 0.7103286 2 0.2896714 1 1513 617 NA 0.5037559 2 0.4962441 1 1073 1057 NA 0.3548761 0.0001698936 
14 42 0.7103286 2 0.2896714 1 1513 617 NA 0.930986 2 0.06901408 1 1983 147 NA 0.6761228 0.01660605 
14 43 0.7103286 2 0.2896714 1 1513 617 NA 0.930986 2 0.06901408 1 1983 147 NA 0.6761228 0.01660605 
14 44 0.7103286 2 0.2896714 1 1513 617 NA 0.9305164 2 0.06948357 1 1982 148 NA 0.6755304 0.01593038 
14 45 0.7103286 2 0.2896714 1 1513 617 NA 0.9312618 2 0.06873823 1 1978 146 6 0.6760428 0.01605275 
14 46 0.7103286 2 0.2896714 1 1513 617 NA 0.930856 2 0.06914393 1 1979 147 4 0.6561972 0.00190025 
14 47 0.7103286 2 0.2896714 1 1513 617 NA 0.6190028 2 0.3809972 1 1316 810 4 0.4305951 0.001706617 
14 48 0.7103286 2 0.2896714 1 1513 617 NA 0.6790414 2 0.3209586 1 1445 683 2 0.4781933 0.0003838991 
14 49 0.7103286 2 0.2896714 1 1513 617 NA 0.9178404 2 0.08215962 1 1955 175 NA 0.6411707 0.007513879 
14 50 0.7103286 2 0.2896714 1 1513 617 NA 0.5225564 2 0.4774436 1 1112 1016 2 0.3551299 0.005022302 
14 51 0.7103286 2 0.2896714 1 1513 617 NA 0.5441315 2 0.4558685 1 1159 971 NA 0.3881898 5.514383e-05 
14 52 0.7103286 2 0.2896714 1 1513 617 NA 0.5586854 2 0.4413146 1 1190 940 NA 0.3999015 0.0001835095 
14 53 0.7103286 2 0.2896714 1 1513 617 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.3957721 1.676251e-05 
14 54 0.7103286 2 0.2896714 1 1513 617 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.4257008 9.519912e-05 
14 55 0.7103286 2 0.2896714 1 1513 617 NA 0.7349341 2 0.2650659 1 1561 563 6 0.5183054 0.0003488344 
14 56 0.7103286 2 0.2896714 1 1513 617 NA 0.7476504 2 0.2523496 1 1591 537 2 0.5309148 6.815359e-07 
14 57 0.7103286 2 0.2896714 1 1513 617 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.5461832 0.0002876656 
14 58 0.7103286 2 0.2896714 1 1513 617 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.3796101 0.001673528 
14 59 0.7103286 2 0.2896714 1 1513 617 NA 0.6251185 2 0.3748815 1 1319 791 20 0.4366454 0.001133850 
14 60 0.7103286 2 0.2896714 1 1513 617 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.3833258 0.001081601 
14 61 0.7103286 2 0.2896714 1 1513 617 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.5350554 5.212403e-07 
14 62 0.7103286 2 0.2896714 1 1513 617 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.634318 0.002974526 
14 63 0.7103286 2 0.2896714 1 1513 617 NA 0.6101695 2 0.3898305 1 1296 828 6 0.4203014 0.003516772 
14 64 0.7103286 2 0.2896714 1 1513 617 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.3617139 0.0003454101 
14 65 0.7103286 2 0.2896714 1 1513 617 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.6303006 0.0001971998 
14 66 0.7103286 2 0.2896714 1 1513 617 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.6528308 0.005511546 
14 67 0.7103286 2 0.2896714 1 1513 617 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.3685024 3.455790e-05 
14 68 0.7103286 2 0.2896714 1 1513 617 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.4100724 0.003475537 
14 69 0.7103286 2 0.2896714 1 1513 617 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.3967208 4.226013e-06 
14 70 0.7103286 2 0.2896714 1 1513 617 NA 0.8928571 2 0.1071429 1 1900 228 2 0.641589 0.002757218 
14 71 0.7103286 2 0.2896714 1 1513 617 NA 0.893797 2 0.106203 1 1902 226 2 0.6436407 0.003920925 
14 72 0.7103286 2 0.2896714 1 1513 617 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.4461527 0.000950765 
14 73 0.7103286 2 0.2896714 1 1513 617 NA 0.9 2 0.1 1 1917 213 NA 0.647237 0.003405351 
14 74 0.7103286 2 0.2896714 1 1513 617 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.6669908 8.632162e-06 
14 75 0.7103286 2 0.2896714 1 1513 617 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.3577592 3.212790e-06 
14 76 0.7103286 2 0.2896714 1 1513 617 NA 0.8725306 2 0.1274694 1 1855 271 4 0.6258389 0.001602264 
14 77 0.7103286 2 0.2896714 1 1513 617 NA 0.6367481 2 0.3632519 1 1355 773 2 0.4460226 0.0008281027 
14 78 0.7103286 2 0.2896714 1 1513 617 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.5299834 9.618393e-05 
14 79 0.7103286 2 0.2896714 1 1513 617 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.3605323 1.823278e-05 
14 80 0.7103286 2 0.2896714 1 1513 617 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.3572155 8.950803e-06 
15 16 0.7103286 2 0.2896714 1 1513 617 NA 0.8061033 2 0.1938967 1 1717 413 NA 0.7102815 0.5894352 
15 17 0.7103286 2 0.2896714 1 1513 617 NA 0.9896714 2 0.01032864 1 2108 22 NA 0.7070148 0.007694294 
15 18 0.7103286 2 0.2896714 1 1513 617 NA 0.5892019 2 0.4107981 1 1255 875 NA 0.3760563 0.03621766 
15 19 0.7103286 2 0.2896714 1 1513 617 NA 0.585446 2 0.414554 1 1247 883 NA 0.3716544 0.03912935 
15 20 0.7103286 2 0.2896714 1 1513 617 NA 0.62723 2 0.3727700 1 1336 794 NA 0.4093745 0.02718582 
15 21 0.7103286 2 0.2896714 1 1513 617 NA 0.618421 2 0.3815789 1 1316 812 2 0.470169 0.01964774 
15 22 0.7103286 2 0.2896714 1 1513 617 NA 0.886385 2 0.1136150 1 1888 242 NA 0.6127037 0.01381738 
15 23 0.7103286 2 0.2896714 1 1513 617 NA 0.9422535 2 0.05774648 1 2007 123 NA 0.6643387 0.002207110 
15 24 0.7103286 2 0.2896714 1 1513 617 NA 0.799061 2 0.2009390 1 1702 428 NA 0.5707891 0.0003086285 
15 25 0.7103286 2 0.2896714 1 1513 617 NA 0.5018779 1 0.4981221 2 1069 1061 NA 0.3734562 0.005590478 
15 26 0.7103286 2 0.2896714 1 1513 617 NA 0.7070423 2 0.2929577 1 1506 624 NA 0.5176796 0.005598673 
15 27 0.7103286 2 0.2896714 1 1513 617 NA 0.5051643 2 0.4948357 1 1076 1054 NA 0.3744283 0.004728754 
15 28 0.7103286 2 0.2896714 1 1513 617 NA 0.5056338 2 0.4943662 1 1077 1053 NA 0.3750142 0.004883145 
15 29 0.7103286 2 0.2896714 1 1513 617 NA 0.8403756 2 0.1596244 1 1790 340 NA 0.5793172 0.01125520 
15 30 0.7103286 2 0.2896714 1 1513 617 NA 0.7079812 2 0.2920188 1 1508 622 NA 0.514403 0.003110810 
15 31 0.7103286 2 0.2896714 1 1513 617 NA 0.887688 2 0.1123120 1 1889 239 2 0.6144788 0.0125909 
15 32 0.7103286 2 0.2896714 1 1513 617 NA 0.9150235 2 0.08497653 1 1949 181 NA 0.6709868 0.027615 
15 33 0.7103286 2 0.2896714 1 1513 617 NA 0.9169014 2 0.08309859 1 1953 177 NA 0.6717262 0.02660959 
15 34 0.7103286 2 0.2896714 1 1513 617 NA 0.5774648 2 0.4225352 1 1230 900 NA 0.4027707 0.001096333 
15 35 0.7103286 2 0.2896714 1 1513 617 NA 0.5657277 2 0.4342723 1 1205 925 NA 0.3886138 0.003467056 
15 36 0.7103286 2 0.2896714 1 1513 617 NA 0.5680751 2 0.4319249 1 1210 920 NA 0.3902751 0.003474733 
15 37 0.7103286 2 0.2896714 1 1513 617 NA 0.5662594 2 0.4337406 1 1205 923 2 0.3887361 0.003603146 
15 38 0.7103286 2 0.2896714 1 1513 617 NA 0.5686736 2 0.4313264 1 1209 917 4 0.3898324 0.003946299 
15 39 0.7103286 2 0.2896714 1 1513 617 NA 0.5046948 2 0.4953052 1 1075 1055 NA 0.3551253 0.0002213084 
15 40 0.7103286 2 0.2896714 1 1513 617 NA 0.5690141 2 0.4309859 1 1212 918 NA 0.3904409 0.003744647 
15 41 0.7103286 2 0.2896714 1 1513 617 NA 0.5037559 2 0.4962441 1 1073 1057 NA 0.3548761 0.0001698936 
15 42 0.7103286 2 0.2896714 1 1513 617 NA 0.930986 2 0.06901408 1 1983 147 NA 0.6761228 0.01660605 
15 43 0.7103286 2 0.2896714 1 1513 617 NA 0.930986 2 0.06901408 1 1983 147 NA 0.6761228 0.01660605 
15 44 0.7103286 2 0.2896714 1 1513 617 NA 0.9305164 2 0.06948357 1 1982 148 NA 0.6755304 0.01593038 
15 45 0.7103286 2 0.2896714 1 1513 617 NA 0.9312618 2 0.06873823 1 1978 146 6 0.6760428 0.01605275 
15 46 0.7103286 2 0.2896714 1 1513 617 NA 0.930856 2 0.06914393 1 1979 147 4 0.6561972 0.00190025 
15 47 0.7103286 2 0.2896714 1 1513 617 NA 0.6190028 2 0.3809972 1 1316 810 4 0.4305951 0.001706617 
15 48 0.7103286 2 0.2896714 1 1513 617 NA 0.6790414 2 0.3209586 1 1445 683 2 0.4781933 0.0003838991 
15 49 0.7103286 2 0.2896714 1 1513 617 NA 0.9178404 2 0.08215962 1 1955 175 NA 0.6411707 0.007513879 
15 50 0.7103286 2 0.2896714 1 1513 617 NA 0.5225564 2 0.4774436 1 1112 1016 2 0.3551299 0.005022302 
15 51 0.7103286 2 0.2896714 1 1513 617 NA 0.5441315 2 0.4558685 1 1159 971 NA 0.3881898 5.514383e-05 
15 52 0.7103286 2 0.2896714 1 1513 617 NA 0.5586854 2 0.4413146 1 1190 940 NA 0.3999015 0.0001835095 
15 53 0.7103286 2 0.2896714 1 1513 617 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.3957721 1.676251e-05 
15 54 0.7103286 2 0.2896714 1 1513 617 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.4257008 9.519912e-05 
15 55 0.7103286 2 0.2896714 1 1513 617 NA 0.7349341 2 0.2650659 1 1561 563 6 0.5183054 0.0003488344 
15 56 0.7103286 2 0.2896714 1 1513 617 NA 0.7476504 2 0.2523496 1 1591 537 2 0.5309148 6.815359e-07 
15 57 0.7103286 2 0.2896714 1 1513 617 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.5461832 0.0002876656 
15 58 0.7103286 2 0.2896714 1 1513 617 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.3796101 0.001673528 
15 59 0.7103286 2 0.2896714 1 1513 617 NA 0.6251185 2 0.3748815 1 1319 791 20 0.4366454 0.001133850 
15 60 0.7103286 2 0.2896714 1 1513 617 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.3833258 0.001081601 
15 61 0.7103286 2 0.2896714 1 1513 617 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.5350554 5.212403e-07 
15 62 0.7103286 2 0.2896714 1 1513 617 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.634318 0.002974526 
15 63 0.7103286 2 0.2896714 1 1513 617 NA 0.6101695 2 0.3898305 1 1296 828 6 0.4203014 0.003516772 
15 64 0.7103286 2 0.2896714 1 1513 617 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.3617139 0.0003454101 
15 65 0.7103286 2 0.2896714 1 1513 617 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.6303006 0.0001971998 
15 66 0.7103286 2 0.2896714 1 1513 617 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.6528308 0.005511546 
15 67 0.7103286 2 0.2896714 1 1513 617 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.3685024 3.455790e-05 
15 68 0.7103286 2 0.2896714 1 1513 617 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.4100724 0.003475537 
15 69 0.7103286 2 0.2896714 1 1513 617 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.3967208 4.226013e-06 
15 70 0.7103286 2 0.2896714 1 1513 617 NA 0.8928571 2 0.1071429 1 1900 228 2 0.641589 0.002757218 
15 71 0.7103286 2 0.2896714 1 1513 617 NA 0.893797 2 0.106203 1 1902 226 2 0.6436407 0.003920925 
15 72 0.7103286 2 0.2896714 1 1513 617 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.4461527 0.000950765 
15 73 0.7103286 2 0.2896714 1 1513 617 NA 0.9 2 0.1 1 1917 213 NA 0.647237 0.003405351 
15 74 0.7103286 2 0.2896714 1 1513 617 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.6669908 8.632162e-06 
15 75 0.7103286 2 0.2896714 1 1513 617 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.3577592 3.212790e-06 
15 76 0.7103286 2 0.2896714 1 1513 617 NA 0.8725306 2 0.1274694 1 1855 271 4 0.6258389 0.001602264 
15 77 0.7103286 2 0.2896714 1 1513 617 NA 0.6367481 2 0.3632519 1 1355 773 2 0.4460226 0.0008281027 
15 78 0.7103286 2 0.2896714 1 1513 617 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.5299834 9.618393e-05 
15 79 0.7103286 2 0.2896714 1 1513 617 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.3605323 1.823278e-05 
15 80 0.7103286 2 0.2896714 1 1513 617 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.3572155 8.950803e-06 
16 17 0.8061033 2 0.1938967 1 1717 413 NA 0.9896714 2 0.01032864 1 2108 22 NA 0.802714 0.01525396 
16 18 0.8061033 2 0.1938967 1 1717 413 NA 0.5892019 2 0.4107981 1 1255 875 NA 0.4603062 0.005674182 
16 19 0.8061033 2 0.1938967 1 1717 413 NA 0.585446 2 0.414554 1 1247 883 NA 0.4480532 0.01502873 
16 20 0.8061033 2 0.1938967 1 1717 413 NA 0.62723 2 0.3727700 1 1336 794 NA 0.4809976 0.01657891 
16 21 0.8061033 2 0.1938967 1 1717 413 NA 0.618421 2 0.3815789 1 1316 812 2 0.5118847 0.004849081 
16 22 0.8061033 2 0.1938967 1 1717 413 NA 0.886385 2 0.1136150 1 1888 242 NA 0.6988113 0.01567273 
16 23 0.8061033 2 0.1938967 1 1717 413 NA 0.9422535 2 0.05774648 1 2007 123 NA 0.7573761 0.0005575304 
16 24 0.8061033 2 0.1938967 1 1717 413 NA 0.799061 2 0.2009390 1 1702 428 NA 0.6207863 0.02170576 
16 25 0.8061033 2 0.1938967 1 1717 413 NA 0.5018779 1 0.4981221 2 1069 1061 NA 0.4099113 0.0007313662 
16 26 0.8061033 2 0.1938967 1 1717 413 NA 0.7070423 2 0.2929577 1 1506 624 NA 0.5999997 0.02789294 
16 27 0.8061033 2 0.1938967 1 1717 413 NA 0.5051643 2 0.4948357 1 1076 1054 NA 0.4111627 0.0003989409 
16 28 0.8061033 2 0.1938967 1 1717 413 NA 0.5056338 2 0.4943662 1 1077 1053 NA 0.4117062 0.0004330106 
16 29 0.8061033 2 0.1938967 1 1717 413 NA 0.8403756 2 0.1596244 1 1790 340 NA 0.6559596 0.02198493 
16 30 0.8061033 2 0.1938967 1 1717 413 NA 0.7079812 2 0.2920188 1 1508 622 NA 0.5962972 0.020267 
16 31 0.8061033 2 0.1938967 1 1717 413 NA 0.887688 2 0.1123120 1 1889 239 2 0.7002031 0.01515035 
16 32 0.8061033 2 0.1938967 1 1717 413 NA 0.9150235 2 0.08497653 1 1949 181 NA 0.7317434 0.00282556 
16 33 0.8061033 2 0.1938967 1 1717 413 NA 0.9169014 2 0.08309859 1 1953 177 NA 0.733535 0.002616665 
16 34 0.8061033 2 0.1938967 1 1717 413 NA 0.5774648 2 0.4225352 1 1230 900 NA 0.4739724 0.001883853 
16 35 0.8061033 2 0.1938967 1 1717 413 NA 0.5657277 2 0.4342723 1 1205 925 NA 0.4566387 9.492397e-06 
16 36 0.8061033 2 0.1938967 1 1717 413 NA 0.5680751 2 0.4319249 1 1210 920 NA 0.4589615 2.789308e-05 
16 37 0.8061033 2 0.1938967 1 1717 413 NA 0.5662594 2 0.4337406 1 1205 923 2 0.4571535 1.239968e-05 
16 38 0.8061033 2 0.1938967 1 1717 413 NA 0.5686736 2 0.4313264 1 1209 917 4 0.4587528 3.07241e-06 
16 39 0.8061033 2 0.1938967 1 1717 413 NA 0.5046948 2 0.4953052 1 1075 1055 NA 0.4091147 0.0001328719 
16 40 0.8061033 2 0.1938967 1 1717 413 NA 0.5690141 2 0.4309859 1 1212 918 NA 0.4591587 5.875473e-06 
16 41 0.8061033 2 0.1938967 1 1717 413 NA 0.5037559 2 0.4962441 1 1073 1057 NA 0.4089286 0.0002077887 
16 42 0.8061033 2 0.1938967 1 1717 413 NA 0.930986 2 0.06901408 1 1983 147 NA 0.7482495 0.0004913481 
16 43 0.8061033 2 0.1938967 1 1717 413 NA 0.930986 2 0.06901408 1 1983 147 NA 0.7482495 0.0004913481 
16 44 0.8061033 2 0.1938967 1 1717 413 NA 0.9305164 2 0.06948357 1 1982 148 NA 0.7481165 0.0003863003 
16 45 0.8061033 2 0.1938967 1 1717 413 NA 0.9312618 2 0.06873823 1 1978 146 6 0.7491018 0.0002531102 
16 46 0.8061033 2 0.1938967 1 1717 413 NA 0.930856 2 0.06914393 1 1979 147 4 0.7439126 0.004139993 
16 47 0.8061033 2 0.1938967 1 1717 413 NA 0.6190028 2 0.3809972 1 1316 810 4 0.5035756 0.0005728933 
16 48 0.8061033 2 0.1938967 1 1717 413 NA 0.6790414 2 0.3209586 1 1445 683 2 0.5566682 0.002533932 
16 49 0.8061033 2 0.1938967 1 1717 413 NA 0.9178404 2 0.08215962 1 1955 175 NA 0.729812 0.008590023 
16 50 0.8061033 2 0.1938967 1 1717 413 NA 0.5225564 2 0.4774436 1 1112 1016 2 0.4171977 0.0004178651 
16 51 0.8061033 2 0.1938967 1 1717 413 NA 0.5441315 2 0.4558685 1 1159 971 NA 0.4428303 0.00045587 
16 52 0.8061033 2 0.1938967 1 1717 413 NA 0.5586854 2 0.4413146 1 1190 940 NA 0.4550638 0.0005746004 
16 53 0.8061033 2 0.1938967 1 1717 413 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.4511252 0.0002391414 
16 54 0.8061033 2 0.1938967 1 1717 413 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.4827355 0.0001173348 
16 55 0.8061033 2 0.1938967 1 1717 413 NA 0.7349341 2 0.2650659 1 1561 563 6 0.5744825 0.01058233 
16 56 0.8061033 2 0.1938967 1 1717 413 NA 0.7476504 2 0.2523496 1 1591 537 2 0.5876796 0.007633853 
16 57 0.8061033 2 0.1938967 1 1717 413 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.6063532 0.00338818 
16 58 0.8061033 2 0.1938967 1 1717 413 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.4324132 0.002028153 
16 59 0.8061033 2 0.1938967 1 1717 413 NA 0.6251185 2 0.3748815 1 1319 791 20 0.5037421 7.702452e-07 
16 60 0.8061033 2 0.1938967 1 1717 413 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.429125 0.0001689707 
16 61 0.8061033 2 0.1938967 1 1717 413 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.6141936 0.001761855 
16 62 0.8061033 2 0.1938967 1 1717 413 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.7249715 0.0007362555 
16 63 0.8061033 2 0.1938967 1 1717 413 NA 0.6101695 2 0.3898305 1 1296 828 6 0.4868438 0.0006767085 
16 64 0.8061033 2 0.1938967 1 1717 413 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.4055519 5.676353e-07 
16 65 0.8061033 2 0.1938967 1 1717 413 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.7150218 0.0004166932 
16 66 0.8061033 2 0.1938967 1 1717 413 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.7380852 0.005295594 
16 67 0.8061033 2 0.1938967 1 1717 413 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.4239073 0.001339792 
16 68 0.8061033 2 0.1938967 1 1717 413 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.4736019 0.001176265 
16 69 0.8061033 2 0.1938967 1 1717 413 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.4478199 0.0002208050 
16 70 0.8061033 2 0.1938967 1 1717 413 NA 0.8928571 2 0.1071429 1 1900 228 2 0.727864 0.004419333 
16 71 0.8061033 2 0.1938967 1 1717 413 NA 0.893797 2 0.106203 1 1902 226 2 0.7297331 0.005754974 
16 72 0.8061033 2 0.1938967 1 1717 413 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.5127947 3.619774e-05 
16 73 0.8061033 2 0.1938967 1 1717 413 NA 0.9 2 0.1 1 1917 213 NA 0.7345437 0.005823232 
16 74 0.8061033 2 0.1938967 1 1717 413 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.7550816 0.0005449197 
16 75 0.8061033 2 0.1938967 1 1717 413 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.4117289 0.0007111369 
16 76 0.8061033 2 0.1938967 1 1717 413 NA 0.8725306 2 0.1274694 1 1855 271 4 0.7091374 0.001926866 
16 77 0.8061033 2 0.1938967 1 1717 413 NA 0.6367481 2 0.3632519 1 1355 773 2 0.5127755 7.173258e-06 
16 78 0.8061033 2 0.1938967 1 1717 413 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.6067258 0.0003257293 
16 79 0.8061033 2 0.1938967 1 1717 413 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.4149814 0.0005749587 
16 80 0.8061033 2 0.1938967 1 1717 413 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.4101256 0.0007787374 
17 18 0.9896714 2 0.01032864 1 2108 22 NA 0.5892019 2 0.4107981 1 1255 875 NA 0.5891586 0.01475668 
17 19 0.9896714 2 0.01032864 1 2108 22 NA 0.585446 2 0.414554 1 1247 883 NA 0.5838893 0.008126972 
17 20 0.9896714 2 0.01032864 1 2108 22 NA 0.62723 2 0.3727700 1 1336 794 NA 0.6169447 0.006063834 
17 21 0.9896714 2 0.01032864 1 2108 22 NA 0.618421 2 0.3815789 1 1316 812 2 0.6098385 0.001997522 
17 22 0.9896714 2 0.01032864 1 2108 22 NA 0.886385 2 0.1136150 1 1888 242 NA 0.8760996 0.001240877 
17 23 0.9896714 2 0.01032864 1 2108 22 NA 0.9422535 2 0.05774648 1 2007 123 NA 0.9319682 0.0005501577 
17 24 0.9896714 2 0.01032864 1 2108 22 NA 0.799061 2 0.2009390 1 1702 428 NA 0.7936219 0.004824834 
17 25 0.9896714 2 0.01032864 1 2108 22 NA 0.5018779 1 0.4981221 2 1069 1061 NA 0.4993761 0.002814533 
17 26 0.9896714 2 0.01032864 1 2108 22 NA 0.7070423 2 0.2929577 1 1506 624 NA 0.6987621 0.0004511893 
17 27 0.9896714 2 0.01032864 1 2108 22 NA 0.5051643 2 0.4948357 1 1076 1054 NA 0.5029454 0.003519342 
17 28 0.9896714 2 0.01032864 1 2108 22 NA 0.5056338 2 0.4943662 1 1077 1053 NA 0.5034195 0.00354166 
17 29 0.9896714 2 0.01032864 1 2108 22 NA 0.8403756 2 0.1596244 1 1790 340 NA 0.8300902 0.001879639 
17 30 0.9896714 2 0.01032864 1 2108 22 NA 0.7079812 2 0.2920188 1 1508 622 NA 0.7001934 0.0001069297 
17 31 0.9896714 2 0.01032864 1 2108 22 NA 0.887688 2 0.1123120 1 1889 239 2 0.8774026 0.001223757 
17 32 0.9896714 2 0.01032864 1 2108 22 NA 0.9150235 2 0.08497653 1 1949 181 NA 0.9099381 0.02397823 
17 33 0.9896714 2 0.01032864 1 2108 22 NA 0.9169014 2 0.08309859 1 1953 177 NA 0.9118256 0.02479554 
17 34 0.9896714 2 0.01032864 1 2108 22 NA 0.5774648 2 0.4225352 1 1230 900 NA 0.5693178 0.00190997 
17 35 0.9896714 2 0.01032864 1 2108 22 NA 0.5657277 2 0.4342723 1 1205 925 NA 0.5566376 0.004197884 
17 36 0.9896714 2 0.01032864 1 2108 22 NA 0.5680751 2 0.4319249 1 1210 920 NA 0.5577898 0.007781922 
17 37 0.9896714 2 0.01032864 1 2108 22 NA 0.5662594 2 0.4337406 1 1205 923 2 0.5571417 0.004256629 
17 38 0.9896714 2 0.01032864 1 2108 22 NA 0.5686736 2 0.4313264 1 1209 917 4 0.5583882 0.00776275 
17 39 0.9896714 2 0.01032864 1 2108 22 NA 0.5046948 2 0.4953052 1 1075 1055 NA 0.4969593 0.002490690 
17 40 0.9896714 2 0.01032864 1 2108 22 NA 0.5690141 2 0.4309859 1 1212 918 NA 0.5587287 0.00775186 
17 41 0.9896714 2 0.01032864 1 2108 22 NA 0.5037559 2 0.4962441 1 1073 1057 NA 0.4968861 0.001087097 
17 42 0.9896714 2 0.01032864 1 2108 22 NA 0.930986 2 0.06901408 1 1983 147 NA 0.9259806 0.03236517 
17 43 0.9896714 2 0.01032864 1 2108 22 NA 0.930986 2 0.06901408 1 1983 147 NA 0.9259806 0.03236517 
17 44 0.9896714 2 0.01032864 1 2108 22 NA 0.9305164 2 0.06948357 1 1982 148 NA 0.9255088 0.03206282 
17 45 0.9896714 2 0.01032864 1 2108 22 NA 0.9312618 2 0.06873823 1 1978 146 6 0.9262583 0.03255191 
17 46 0.9896714 2 0.01032864 1 2108 22 NA 0.930856 2 0.06914393 1 1979 147 4 0.9205707 0.000684116 
17 47 0.9896714 2 0.01032864 1 2108 22 NA 0.6190028 2 0.3809972 1 1316 810 4 0.6087175 0.006283123 
17 48 0.9896714 2 0.01032864 1 2108 22 NA 0.6790414 2 0.3209586 1 1445 683 2 0.6687593 0.004795207 
17 49 0.9896714 2 0.01032864 1 2108 22 NA 0.9178404 2 0.08215962 1 1955 175 NA 0.907555 0.0008413563 
17 50 0.9896714 2 0.01032864 1 2108 22 NA 0.5225564 2 0.4774436 1 1112 1016 2 0.512271 0.009368802 
17 51 0.9896714 2 0.01032864 1 2108 22 NA 0.5441315 2 0.4558685 1 1159 971 NA 0.538459 1.079076e-06 
17 52 0.9896714 2 0.01032864 1 2108 22 NA 0.5586854 2 0.4413146 1 1190 940 NA 0.5526443 2.907259e-05 
17 53 0.9896714 2 0.01032864 1 2108 22 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.5497851 4.637299e-05 
17 54 0.9896714 2 0.01032864 1 2108 22 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.5902371 9.306679e-06 
17 55 0.9896714 2 0.01032864 1 2108 22 NA 0.7349341 2 0.2650659 1 1561 563 6 0.729647 0.002665295 
17 56 0.9896714 2 0.01032864 1 2108 22 NA 0.7476504 2 0.2523496 1 1591 537 2 0.7424932 0.003411673 
17 57 0.9896714 2 0.01032864 1 2108 22 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.7582444 0.001797900 
17 58 0.9896714 2 0.01032864 1 2108 22 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.5418012 5.535533e-07 
17 59 0.9896714 2 0.01032864 1 2108 22 NA 0.6251185 2 0.3748815 1 1319 791 20 0.6204615 0.001352023 
